termTitle,termCode,termDescription,session,courseSubject,courseCatalog,section,componentCode,classNumber,courseTitle,locationCode,instructionModeCode,roomCode,buildingCode,roomNumber,startTimeHour,startTimeMin,classStartTimeMin,classStartTimeHourMin,classDuration,classEndTimeMin,endTimeHour,endTimeMin,classEndTimeHourMin,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,startDay,startMonth,startYear,startDateDMY,endDay,endMonth,endYear,endDateDMY
Winter,2018,Winter 2018,13W,ENCS,282,Y YC,TUT,2242,TECH. WRITING + COMMUNIC N.,SGW,P,H540,H,540,16,15,975,16.15.00,100,1075,17,55,17.55.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,Y YD,TUT,2241,TECH. WRITING + COMMUNIC N.,SGW,P,MBS2.105,MB,S2.105,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENCS,282,Y YE,TUT,8192,TECH. WRITING + COMMUNIC N.,SGW,P,H607,H,607,16,15,975,16.15.00,100,1075,17,55,17.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,201,EC,LEC,2294,PROFESS L. PRACTICE+RESPONS.,ONL,OL,ONLINE,null,null,00,00,0,00.00.00,0,0,00,00,00.00.00,N,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,361,EC,LEC,2432,FLUID MECHANICS I,ONL,OL,ONLINE,null,null,00,00,0,00.00.00,0,0,00,00,00.00.00,N,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,361,ECEA,TUT,2433,FLUID MECHANICS I,SGW,P,MB2.430,MB,2.43,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEA,TUT,2295,PROFESS L. PRACTICE+RESPONS.,SGW,P,H423,H,423,08,45,525,08.45.00,50,575,09,35,09.35.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,361,ECEB,TUT,2434,FLUID MECHANICS I,SGW,P,MBS2.401,MB,S2.401,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEB,TUT,2296,PROFESS L. PRACTICE+RESPONS.,SGW,P,H403,H,403,08,45,525,08.45.00,50,575,09,35,09.35.00,N,N,N,N,Y,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,361,ECEC,TUT,2430,FLUID MECHANICS I,SGW,P,FGB070,FG,B070,15,15,915,15.15.00,50,965,16,05,16.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEC,TUT,2297,PROFESS L. PRACTICE+RESPONS.,SGW,P,H539,H,539,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECED,TUT,2298,PROFESS L. PRACTICE+RESPONS.,SGW,P,H631,H,631,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,Y,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,361,ECED,TUT,2431,FLUID MECHANICS I,SGW,P,MBS1.430,MB,S1.430,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECED,TUT,2298,PROFESS L. PRACTICE+RESPONS.,SGW,P,H631,H,631,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,Y,N,N,N,N,N,28,1,2018,28/01/2018,3,1,2018,3/2/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEE,TUT,2299,PROFESS L. PRACTICE+RESPONS.,SGW,P,H565,H,565,08,45,525,08.45.00,50,575,09,35,09.35.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEF,TUT,2300,PROFESS L. PRACTICE+RESPONS.,SGW,P,H631,H,631,08,45,525,08.45.00,50,575,09,35,09.35.00,N,N,Y,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEG,TUT,2301,PROFESS L. PRACTICE+RESPONS.,SGW,P,MB2.445,MB,2.445,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEH,TUT,2302,PROFESS L. PRACTICE+RESPONS.,SGW,P,H403,H,403,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,N,Y,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEI,TUT,6018,PROFESS L. PRACTICE+RESPONS.,SGW,P,FGB080,FG,B080,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,201,ECEJ,TUT,6019,PROFESS L. PRACTICE+RESPONS.,SGW,P,H633,H,633,16,15,975,16.15.00,50,1025,17,05,17.05.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,213,F,LEC,2308,APP.ORDINARY DIFF.EQUATIONS,SGW,P,MB1.210,MB,1.21,14,45,885,14.45.00,75,960,16,00,16.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,F FA,TUT,2307,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H415,H,415,18,00,1080,18.00.00,100,1180,19,40,19.40.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,F FB,TUT,2313,APP.ORDINARY DIFF.EQUATIONS,SGW,P,MBS1.430,MB,S1.430,17,45,1065,17.45.00,100,1165,19,25,19.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,G,LEC,2306,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H535,H,535,14,45,885,14.45.00,75,960,16,00,16.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,G GA,TUT,2311,APP.ORDINARY DIFF.EQUATIONS,SGW,P,H507,H,507,16,10,970,16.10.00,100,1070,17,50,17.50.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,G GB,TUT,2305,APP.ORDINARY DIFF.EQUATIONS,SGW,P,FGB050,FG,B050,17,45,1065,17.45.00,100,1165,19,25,19.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,HH,LEC,2374,MECHANICS OF MATERIALS,SGW,P,H407,H,407,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,HHHA,TUT,2375,MECHANICS OF MATERIALS,SGW,P,MB2.430,MB,2.43,17,45,1065,17.45.00,110,1175,19,35,19.35.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,HHHB,TUT,2379,MECHANICS OF MATERIALS,SGW,P,H539,H,539,17,45,1065,17.45.00,110,1175,19,35,19.35.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,HI-X,LAB,2376,MECHANICS OF MATERIALS,SGW,P,H963,H,963,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,HJ-X,LAB,2377,MECHANICS OF MATERIALS,SGW,P,H963,H,963,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,Y,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,HK-X,LAB,2378,MECHANICS OF MATERIALS,SGW,P,H963,H,963,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,HL-X,LAB,2380,MECHANICS OF MATERIALS,SGW,P,H963,H,963,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,N,N,N,Y,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,HM-X,LAB,2381,MECHANICS OF MATERIALS,SGW,P,H963,H,963,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,HN-X,LAB,2382,MECHANICS OF MATERIALS,SGW,P,H963,H,963,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,N,Y,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,233,J,LEC,2317,APPLIED ADVANCED CALCULUS,SGW,P,H535,H,535,16,15,975,16.15.00,75,1050,17,30,17.30.00,Y,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,242,J,LEC,2345,STATICS,SGW,P,H553,H,553,11,45,705,11.45.00,75,780,13,00,13.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,J,LEC,2310,APP.ORDINARY DIFF.EQUATIONS,SGW,P,FGC070,FG,C070,14,45,885,14.45.00,75,960,16,00,16.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,242,J JA,TUT,2343,STATICS,SGW,P,MBS2.285,MB,S2.285,13,45,825,13.45.00,100,925,15,25,15.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,J JA,TUT,2318,APPLIED ADVANCED CALCULUS,SGW,P,H611,H,611,17,45,1065,17.45.00,100,1165,19,25,19.25.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,J JA,TUT,2309,APP.ORDINARY DIFF.EQUATIONS,SGW,P,MB5.275,MB,5.275,15,45,945,15.45.00,100,1045,17,25,17.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,J JB,TUT,2340,APPLIED ADVANCED CALCULUS,SGW,P,H611,H,611,19,40,1180,19.40.00,100,1280,21,20,21.20.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,242,J JB,TUT,2342,STATICS,SGW,P,H403,H,403,13,45,825,13.45.00,100,925,15,25,15.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,213,J JB,TUT,2312,APP.ORDINARY DIFF.EQUATIONS,SGW,P,MBS1.115,MB,S1.115,15,45,945,15.45.00,100,1045,17,25,17.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,J JC,TUT,2341,APPLIED ADVANCED CALCULUS,SGW,P,H441,H,441,13,15,795,13.15.00,110,905,15,05,15.05.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,242,L,LEC,2344,STATICS,SGW,P,FGB060,FG,B060,11,45,705,11.45.00,75,780,13,00,13.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,242,L LA,TUT,2347,STATICS,SGW,P,H459,H,459,17,45,1065,17.45.00,100,1165,19,25,19.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,242,L LB,TUT,2346,STATICS,SGW,P,H629,H,629,17,45,1065,17.45.00,100,1165,19,25,19.25.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,M,LEC,2383,MECHANICS OF MATERIALS,SGW,P,H535,H,535,13,15,795,13.15.00,75,870,14,30,14.30.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,M MA,TUT,2384,MECHANICS OF MATERIALS,SGW,P,H1011,H,1011,13,15,795,13.15.00,110,905,15,05,15.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,M MB,TUT,2388,MECHANICS OF MATERIALS,SGW,P,H565,H,565,13,15,795,13.15.00,110,905,15,05,15.05.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,MI-X,LAB,2385,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,MJ-X,LAB,2386,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,N,Y,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,MK-X,LAB,2387,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,ML-X,LAB,2389,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,N,N,N,Y,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,MM-X,LAB,2390,MECHANICS OF MATERIALS,SGW,P,H963,H,963,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,MN-X,LAB,2391,MECHANICS OF MATERIALS,SGW,P,H963,H,963,17,45,1065,17.45.00,165,1230,20,30,20.30.00,N,N,Y,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,392,P,LEC,2455,IMPACT/TECHNOLOGY ON SOCIETY,SGW,P,H820,H,820,08,45,525,08.45.00,165,690,11,30,11.30.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,392,Q,LEC,2454,IMPACT/TECHNOLOGY ON SOCIETY,SGW,P,FGB040,FG,B040,14,45,885,14.45.00,165,1050,17,30,17.30.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,R,LEC,2427,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,MBS2.330,MB,S2.330,16,15,975,16.15.00,75,1050,17,30,17.30.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,202,R,LEC,2303,SUSTAIN.DEV.+ENVIRO.STEWART.,SGW,P,H110,H,110,16,15,975,16.15.00,75,1050,17,30,17.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,R,LEC,2339,APPLIED ADVANCED CALCULUS,SGW,P,H535,H,535,11,45,705,11.45.00,75,780,13,00,13.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,R RA,TUT,2428,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV1.162,EV,1.162,17,45,1065,17.45.00,50,1115,18,35,18.35.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,R RA,TUT,2338,APPLIED ADVANCED CALCULUS,SGW,P,H611,H,611,14,15,855,14.15.00,100,955,15,55,15.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,R RB,TUT,2424,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV3.309,EV,3.309,17,45,1065,17.45.00,50,1115,18,35,18.35.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,R RB,TUT,2337,APPLIED ADVANCED CALCULUS,SGW,P,H609,H,609,14,15,855,14.15.00,100,955,15,55,15.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,R RC,TUT,2420,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV1.162,EV,1.162,18,45,1125,18.45.00,50,1175,19,35,19.35.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,R RC,TUT,2336,APPLIED ADVANCED CALCULUS,SGW,P,H613,H,613,14,15,855,14.15.00,100,955,15,55,15.55.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,R RD,TUT,2421,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV3.309,EV,3.309,18,45,1125,18.45.00,50,1175,19,35,19.35.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,392,RR,LEC,2453,IMPACT/TECHNOLOGY ON SOCIETY,SGW,P,H520,H,520,17,45,1065,17.45.00,150,1215,20,15,20.15.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,S,LEC,2319,APPLIED ADVANCED CALCULUS,SGW,P,H535,H,535,08,45,525,08.45.00,75,600,10,00,10.00.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,392,S,LEC,5566,IMPACT/TECHNOLOGY ON SOCIETY,SGW,P,H920,H,920,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,S SA,TUT,2320,APPLIED ADVANCED CALCULUS,SGW,P,H611,H,611,08,20,500,08.20.00,100,600,10,00,10.00.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,S SB,TUT,2321,APPLIED ADVANCED CALCULUS,SGW,P,MBS1.401,MB,S1.401,13,15,795,13.15.00,100,895,14,55,14.55.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,S SC,TUT,2322,APPLIED ADVANCED CALCULUS,SGW,P,H613,H,613,08,20,500,08.20.00,100,600,10,00,10.00.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,SS,LEC,2422,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,H553,H,553,17,45,1065,17.45.00,150,1215,20,15,20.15.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,202,SS,LEC,2304,SUSTAIN.DEV.+ENVIRO.STEWART.,SGW,P,H110,H,110,17,45,1065,17.45.00,75,1140,19,00,19.00.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,SSSA,TUT,2423,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV1.162,EV,1.162,17,45,1065,17.45.00,50,1115,18,35,18.35.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,SSSB,TUT,2429,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV3.309,EV,3.309,17,45,1065,17.45.00,50,1115,18,35,18.35.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,SSSC,TUT,2425,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV1.162,EV,1.162,18,45,1125,18.45.00,50,1175,19,35,19.35.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,301,SSSD,TUT,2426,ENGR.MGMT.PRINCIP.+ECONOMICS,SGW,P,EV3.309,EV,3.309,18,45,1125,18.45.00,50,1175,19,35,19.35.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,245,T,LEC,2405,MECHANICAL ANALYSIS,SGW,P,H411,H,411,13,15,795,13.15.00,75,870,14,30,14.30.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,243,T,LEC,2351,DYNAMICS,SGW,P,FGC070,FG,C070,11,45,705,11.45.00,75,780,13,00,13.00.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,T,LEC,2392,MECHANICS OF MATERIALS,SGW,P,FGC070,FG,C070,13,15,795,13.15.00,75,870,14,30,14.30.00,N,Y,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,T,LEC,2323,APPLIED ADVANCED CALCULUS,SGW,P,H535,H,535,10,15,615,10.15.00,75,690,11,30,11.30.00,N,N,Y,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,243,T TA,TUT,2350,DYNAMICS,SGW,P,H423,H,423,11,45,705,11.45.00,100,805,13,25,13.25.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,245,T TA,TUT,2407,MECHANICAL ANALYSIS,SGW,P,H423,H,423,12,00,720,12.00.00,50,770,12,50,12.50.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,T TA,TUT,2393,MECHANICS OF MATERIALS,SGW,P,MB3.435,MB,3.435,14,45,885,14.45.00,110,995,16,35,16.35.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,T TA,TUT,2324,APPLIED ADVANCED CALCULUS,SGW,P,H611,H,611,09,45,585,09.45.00,100,685,11,25,11.25.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,245,T TB,TUT,2406,MECHANICAL ANALYSIS,SGW,P,H423,H,423,12,00,720,12.00.00,50,770,12,50,12.50.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,243,T TB,TUT,2358,DYNAMICS,SGW,P,FGB055,FG,B055,10,05,605,10.05.00,100,705,11,45,11.45.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,T TB,TUT,2397,MECHANICS OF MATERIALS,SGW,P,H1011,H,1011,16,15,975,16.15.00,110,1085,18,05,18.05.00,N,N,N,N,Y,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,T TB,TUT,2325,APPLIED ADVANCED CALCULUS,SGW,P,H613,H,613,09,45,585,09.45.00,100,685,11,25,11.25.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,243,T TC,TUT,4353,DYNAMICS,SGW,P,FGB080,FG,B080,11,45,705,11.45.00,100,805,13,25,13.25.00,N,N,Y,N,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,233,T TC,TUT,2326,APPLIED ADVANCED CALCULUS,SGW,P,H423,H,423,09,45,585,09.45.00,100,685,11,25,11.25.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,16,1,2018,16/04/2018
Winter,2018,Winter 2018,13W,ENGR,244,TI-X,LAB,2394,MECHANICS OF MATERIALS,SGW,P,H963,H,963,14,45,885,14.45.00,165,1050,17,30,17.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,TJ-X,LAB,2395,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,Y,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,TK-X,LAB,2396,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,Y,N,N,N,N,N,14,1,2018,14/01/2018,20,1,2018,20/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,TL-X,LAB,2398,MECHANICS OF MATERIALS,SGW,P,H963,H,963,14,45,885,14.45.00,165,1050,17,30,17.30.00,Y,N,N,N,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
Winter,2018,Winter 2018,13W,ENGR,244,TM-X,LAB,2399,MECHANICS OF MATERIALS,SGW,P,H963,H,963,08,45,525,08.45.00,165,690,11,30,11.30.00,N,N,N,Y,N,N,N,8,1,2018,8/1/2018,13,1,2018,13/01/2018
